nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos,casos_novos,obitos,obitos_novos
Salmourão,3545100,Marília,5.0,5117.0,923.0,2020-03,0,0,0,0
Salmourão,3545100,Marília,5.0,5117.0,923.0,2020-04,0,0,0,0
Salmourão,3545100,Marília,5.0,5117.0,923.0,2020-05,0,0,0,0
Salmourão,3545100,Marília,5.0,5117.0,923.0,2020-06,0,0,0,0
Saltinho,3545159,Piracicaba,11.0,7860.0,1479.0,2020-02,0,0,0,0
Saltinho,3545159,Piracicaba,11.0,7860.0,1479.0,2020-03,0,0,0,0
Saltinho,3545159,Piracicaba,11.0,7860.0,1479.0,2020-04,2,1,0,0
Saltinho,3545159,Piracicaba,11.0,7860.0,1479.0,2020-05,69,4,4,1
Saltinho,3545159,Piracicaba,11.0,7860.0,1479.0,2020-06,15,0,3,0
Salto,3545209,Sorocaba,6.0,115372.0,16885.0,2020-02,0,0,0,0
Salto,3545209,Sorocaba,6.0,115372.0,16885.0,2020-03,0,0,0,0
Salto,3545209,Sorocaba,6.0,115372.0,16885.0,2020-04,108,8,0,0
Salto,3545209,Sorocaba,6.0,115372.0,16885.0,2020-05,761,38,5,1
Salto,3545209,Sorocaba,6.0,115372.0,16885.0,2020-06,155,12,3,0
Salto Grande,3545407,Marília,5.0,9095.0,1625.0,2020-02,0,0,0,0
Salto Grande,3545407,Marília,5.0,9095.0,1625.0,2020-03,0,0,0,0
Salto Grande,3545407,Marília,5.0,9095.0,1625.0,2020-04,1,1,0,0
Salto Grande,3545407,Marília,5.0,9095.0,1625.0,2020-05,31,0,0,0
Salto Grande,3545407,Marília,5.0,9095.0,1625.0,2020-06,5,1,0,0
Salto de Pirapora,3545308,Sorocaba,6.0,44223.0,6579.0,2020-02,0,0,0,0
Salto de Pirapora,3545308,Sorocaba,6.0,44223.0,6579.0,2020-03,1,1,0,0
Salto de Pirapora,3545308,Sorocaba,6.0,44223.0,6579.0,2020-04,115,6,0,0
Salto de Pirapora,3545308,Sorocaba,6.0,44223.0,6579.0,2020-05,665,33,4,1
Salto de Pirapora,3545308,Sorocaba,6.0,44223.0,6579.0,2020-06,129,5,5,1
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-02,0,0,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-03,0,0,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-04,0,0,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-05,0,0,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-06,0,0,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-02,0,0,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-03,0,0,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-04,0,0,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-05,27,3,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-06,9,0,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-02,0,0,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-03,0,0,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-04,0,0,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-05,0,0,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-06,0,0,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-02,0,0,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-03,0,0,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-04,54,2,24,1
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-05,174,10,31,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-06,43,4,3,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-02,0,0,0,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-03,0,0,0,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-04,47,6,13,1
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-05,1007,58,46,2
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-06,200,5,12,1
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-02,0,0,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-03,0,0,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-04,0,0,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-05,0,0,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-06,0,0,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-02,0,0,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-03,0,0,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-04,6,1,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-05,97,4,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-06,15,0,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-02,0,0,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-03,0,0,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-04,0,0,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-05,50,2,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-06,6,0,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-02,0,0,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-03,0,0,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-04,0,0,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-05,68,8,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-06,27,1,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-02,0,0,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-03,0,0,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-04,120,15,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-05,1265,44,12,1
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-06,185,8,3,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-02,0,0,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-03,0,0,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-04,0,0,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-05,0,0,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-06,0,0,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-02,0,0,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-03,0,0,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-04,12,4,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-05,309,16,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-06,62,1,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-02,0,0,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-03,0,0,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-04,15,1,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-05,149,14,3,1
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-06,47,1,3,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-02,0,0,0,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-03,1,1,0,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-04,105,12,41,5
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-05,1729,103,207,5
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-06,396,35,41,10
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-02,0,0,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-03,0,0,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-04,45,4,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-05,126,1,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-06,15,0,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-02,0,0,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-03,0,0,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-04,1,1,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-05,197,11,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-06,36,0,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-02,0,0,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-03,0,0,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-04,0,0,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-05,0,0,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-06,0,0,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-02,0,0,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-03,0,0,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-04,0,0,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-05,0,0,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-06,0,0,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-02,0,0,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-03,0,0,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-04,8,1,8,1
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-05,147,8,31,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-06,33,3,3,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-02,0,0,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-03,0,0,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-04,0,0,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-05,8,1,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-06,3,0,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-02,0,0,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-03,0,0,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-04,0,0,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-05,90,12,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-06,38,1,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-02,0,0,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-03,0,0,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-04,0,0,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-05,10,2,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-06,6,0,0,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-02,0,0,0,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-03,75,17,0,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-04,1541,116,21,3
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-05,8984,365,290,13
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-06,1559,38,50,1
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-02,0,0,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-03,0,0,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-04,0,0,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-05,76,6,25,1
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-06,20,1,3,0
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-02,0,0,0,0
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-03,186,48,1,1
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-04,6424,471,297,28
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-05,40845,1789,2325,104
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-06,7414,299,418,12
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-02,0,0,0,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-03,0,0,0,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-04,14,1,14,1
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-05,31,0,31,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-06,3,0,3,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-02,0,0,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-03,0,0,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-04,3,1,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-05,335,16,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-06,51,0,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-02,0,0,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-03,0,0,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-04,8,2,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-05,123,4,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-06,18,0,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-02,0,0,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-03,0,0,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-04,0,0,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-05,141,9,13,1
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-06,31,2,3,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-02,0,0,0,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-03,0,0,0,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-04,10,2,0,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-05,161,6,30,2
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-06,24,0,6,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-02,0,0,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-03,0,0,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-04,0,0,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-05,51,4,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-06,12,0,0,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-02,0,0,0,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-03,15,14,0,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-04,7325,553,434,47
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-05,48688,2895,2653,101
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-06,11150,487,466,15
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-02,0,0,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-03,0,0,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-04,0,0,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-05,12,1,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-06,3,0,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-02,0,0,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-03,0,0,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-04,2,1,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-05,90,4,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-06,15,0,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-02,0,0,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-03,0,0,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-04,0,0,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-05,26,1,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-06,3,0,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-02,0,0,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-03,0,0,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-04,0,0,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-05,0,0,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-06,0,0,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-02,0,0,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-03,0,0,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-04,0,0,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-05,24,1,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-06,5,1,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-02,0,0,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-03,0,0,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-04,7,1,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-05,126,10,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-06,40,3,0,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-02,0,0,0,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-03,0,0,0,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-04,20,2,14,2
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-05,704,29,101,2
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-06,102,5,14,1
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-02,0,0,0,0
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-03,0,0,0,0
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-04,160,11,20,2
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-05,887,38,85,2
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-06,155,6,12,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-02,0,0,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-03,0,0,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-04,0,0,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-05,54,3,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-06,12,2,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-02,0,0,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-03,0,0,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-04,0,0,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-05,115,9,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-06,34,4,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-02,0,0,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-03,0,0,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-04,0,0,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-05,0,0,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-06,0,0,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-02,0,0,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-03,0,0,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-04,9,2,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-05,192,7,10,1
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-06,32,3,7,2
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-02,0,0,0,0
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-03,9,3,2,1
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-04,1248,123,219,20
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-05,13627,794,932,23
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-06,3005,164,143,7
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-02,0,0,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-03,0,0,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-04,0,0,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-05,73,4,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-06,13,1,0,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-02,0,0,0,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-03,0,0,0,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-04,193,28,2,1
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-05,3142,163,100,6
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-06,616,21,24,2
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-02,0,0,0,0
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-03,13,1,0,0
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-04,1798,163,154,14
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-05,11861,493,1045,36
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-06,2098,83,164,11
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-02,0,0,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-03,0,0,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-04,0,0,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-05,0,0,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-06,0,0,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-02,0,0,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-03,0,0,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-04,0,0,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-05,17,1,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-06,3,0,0,0
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-02,0,0,0,0
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-03,176,44,2,1
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-04,8170,638,511,44
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-05,46193,1941,3813,167
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-06,8374,302,651,13
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-02,0,0,0,0
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-03,161,30,1,1
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-04,2667,155,117,8
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-05,10513,403,753,30
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-06,2015,130,118,1
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-02,0,0,0,0
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-03,0,0,0,0
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-04,186,14,46,3
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-05,1689,109,106,2
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-06,445,42,15,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-02,0,0,0,0
